timestamp,fixed,have_playdate,have_ordered
7/31/2022 13:14:07,demon quest 85,True,True
7/31/2022 15:19:55,lost your marbles,True,True
7/31/2022 15:44:42,demon quest 85,True,True
7/31/2022 16:24:25,executive golf dx,True,True
7/31/2022 16:46:45,casual birder,True,True
7/31/2022 19:45:58,pick pack pup,True,True
7/31/2022 20:00:24,zipper,True,True
7/31/2022 21:35:45,hyper meteor,True,True
8/1/2022 0:07:19,ratcheteer,True,True
8/1/2022 4:13:15,zipper,True,True
8/1/2022 6:29:13,pick pack pup,True,True
8/1/2022 7:08:02,demon quest 85,True,True
8/1/2022 7:40:59,omaze,True,True
8/1/2022 7:58:57,crankins time travel adventure,True,True
8/1/2022 11:22:57,pick pack pup,True,True
8/1/2022 11:59:32,saturday edition,True,True
8/1/2022 11:59:32,zipper,True,True
8/1/2022 13:57:47,saturday edition,True,True
